hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date
1,0,14,2017,8,21,23,0,3,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,0,2,101.33,0,1,816
1,0,50,2017,8,21,22,1,3,2,0.0,0,0,59,6,3,0,0,0,6,6,1,0,0,2,169.0,0,0,816
1,0,0,2017,8,21,23,0,3,1,0.0,0,0,56,3,1,0,0,0,0,0,3,0,0,2,80.0,0,0,816
1,0,110,2017,8,20,19,2,6,2,0.0,0,2,123,6,3,0,0,0,0,0,0,0,0,3,117.0,0,1,817
1,0,6,2017,8,21,21,2,4,2,0.0,0,0,135,3,1,0,0,0,7,7,0,0,0,2,153.33,0,0,817
1,0,162,2017,8,20,20,2,5,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,0,40.95,0,1,817
1,0,11,2017,8,20,18,2,7,2,0.0,0,0,124,6,3,0,0,0,0,0,0,0,0,2,79.11,0,1,817
1,0,24,2017,8,20,20,2,5,2,1.0,0,2,154,6,3,0,0,0,6,6,0,0,0,2,198.31,0,1,817
1,0,77,2017,8,20,20,2,5,2,0.0,0,2,124,6,3,0,0,0,5,5,0,0,0,2,169.0,0,2,817
1,0,13,2017,8,21,21,2,4,2,0.0,0,0,56,6,3,0,0,0,3,3,0,0,0,3,83.2,1,1,817
1,0,251,2017,8,21,21,2,4,2,0.0,0,0,56,6,3,0,0,0,0,0,1,0,0,3,96.67,0,2,817
1,0,251,2017,8,21,21,2,4,2,0.0,0,0,56,6,3,0,0,0,3,3,0,0,0,3,83.2,1,2,817
1,0,45,2017,8,21,22,1,4,2,0.0,0,0,76,6,3,0,0,0,6,6,1,0,0,2,169.0,0,0,817
1,0,71,2017,8,21,26,0,1,2,0.0,0,0,59,3,1,0,0,0,5,5,0,0,0,2,130.0,0,1,817
1,0,141,2017,8,21,27,2,5,2,2.0,0,2,59,6,1,0,0,0,6,6,4,0,0,2,194.14,0,1,824
1,0,161,2017,8,21,25,0,2,2,0.0,0,0,59,3,1,0,0,0,6,6,0,0,0,2,151.5,1,0,817
1,0,11,2017,8,21,24,0,3,2,0.0,0,0,34,6,3,0,0,0,5,5,0,0,0,2,120.0,1,1,817
1,0,14,2017,8,21,25,0,2,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,120.0,0,1,817
1,0,142,2017,8,20,17,2,8,2,0.0,0,0,76,6,3,0,0,0,3,3,0,0,0,2,100.0,0,2,817
1,0,19,2017,8,21,22,1,4,2,1.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,99.0,0,3,817
1,0,31,2017,8,21,24,0,3,2,0.0,0,0,43,6,3,0,0,0,0,0,0,0,0,2,90.0,0,2,817
1,0,121,2017,8,20,20,2,5,2,0.0,0,0,59,5,3,0,0,0,0,3,1,0,0,0,52.95,0,0,817
1,0,33,2017,8,21,23,0,4,2,0.0,0,2,43,6,3,0,0,0,0,0,0,0,0,2,122.0,0,1,817
1,0,1,2017,8,21,26,0,1,2,0.0,0,0,34,6,3,0,0,0,0,0,0,0,0,2,88.56,0,0,817
1,0,10,2017,8,21,21,2,5,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,0,47.5,0,2,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,2,0,0,3,48.0,0,0,818
1,0,270,2017,8,21,21,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,52.85,0,0,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,3,3,0,0,0,3,60.0,0,0,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,4,0,0,3,49.0,1,0,818
1,0,203,2017,8,21,25,0,3,1,0.0,0,0,59,4,3,0,0,0,0,0,2,0,0,3,48.0,0,0,818
1,0,63,2017,8,21,23,0,5,2,0.0,0,2,56,3,1,0,0,0,5,5,1,0,0,2,162.0,0,0,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,34,4,3,0,0,0,4,4,0,0,0,3,72.0,0,0,818
1,0,203,2017,8,21,25,0,3,1,0.0,0,0,59,4,3,0,0,0,0,0,1,0,0,3,42.0,0,0,818
1,0,223,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,2,2,2,0,20,3,67.0,1,0,818
1,0,388,2017,8,21,25,0,3,1,0.0,0,0,34,4,3,0,0,0,4,4,1,0,0,3,72.0,0,0,818
1,0,289,2017,8,21,21,2,5,2,0.0,1,0,59,5,3,0,0,0,0,0,0,0,0,0,40.95,0,2,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,34,4,3,0,0,0,4,4,1,0,0,3,36.0,0,1,818
1,0,203,2017,8,21,25,0,3,1,0.0,0,0,59,4,3,0,0,0,3,3,1,0,0,3,67.0,1,0,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,34,4,3,0,0,0,4,4,0,0,0,3,72.0,0,1,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,169,4,3,0,0,0,0,0,0,0,0,3,55.0,0,0,818
1,0,0,2017,8,21,25,0,3,2,0.0,0,0,56,3,1,0,0,0,0,0,0,0,0,2,122.0,1,0,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,135,4,3,0,0,0,4,4,0,0,0,3,72.0,0,0,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,34,4,3,0,0,0,4,4,0,0,0,3,73.33,0,0,818
1,0,388,2017,8,21,25,0,3,2,0.0,0,0,34,4,3,0,0,0,4,4,2,0,0,3,72.0,0,1,818
1,0,175,2017,8,21,27,0,1,2,0.0,0,0,81,6,3,0,0,0,3,3,0,0,0,2,100.0,0,3,818
1,0,203,2017,8,21,25,0,3,2,2.0,0,0,59,4,3,0,0,0,2,2,3,0,0,3,99.0,0,0,818
1,0,17,2017,8,21,26,0,2,2,0.0,0,0,12,6,3,0,0,0,6,6,1,0,0,2,187.0,1,0,818
1,0,77,2017,8,21,23,0,5,2,0.0,0,0,51,3,1,0,0,0,0,0,1,0,0,2,80.0,0,1,818
1,0,21,2017,8,21,26,0,2,2,1.0,0,0,135,5,3,0,0,0,0,3,0,0,0,2,120.0,1,0,818
1,0,203,2017,8,21,25,0,3,2,1.0,0,0,59,4,3,0,0,0,0,0,2,0,0,3,75.0,0,1,818
1,0,2,2017,8,22,28,1,0,2,1.0,0,0,59,3,3,0,0,0,0,0,1,0,0,2,112.0,0,1,819
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,1,0,0,3,48.0,0,0,818
1,0,3,2017,8,22,28,1,0,2,0.0,0,0,59,3,3,0,0,0,0,0,0,0,0,2,85.0,0,0,819
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,0,0,0,3,55.0,1,0,818
1,0,302,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,3,3,0,0,99,3,67.0,1,0,818
1,0,2,2017,8,22,28,1,0,2,0.0,0,0,59,3,3,0,0,0,4,4,0,0,0,2,115.0,1,0,819
1,0,102,2017,8,21,21,2,5,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,0,2,85.0,0,1,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,0,3,48.0,0,0,818
1,0,0,2017,8,22,28,1,0,2,0.0,0,0,135,3,3,1,0,0,0,0,0,0,0,2,99.0,2,0,819
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,135,4,3,0,0,0,0,2,2,0,0,3,48.0,0,0,818
1,0,203,2017,8,21,25,0,3,2,1.0,0,0,59,4,3,0,0,0,3,3,1,0,0,3,60.0,1,0,818
1,0,37,2017,8,22,28,2,1,2,0.0,0,0,59,6,3,0,0,0,0,2,0,0,0,2,104.0,2,1,821
1,0,2,2017,8,22,28,2,2,2,0.0,0,0,59,6,3,0,0,0,4,5,1,0,0,2,8.0,0,3,822
1,0,200,2017,8,21,21,2,5,1,0.0,0,2,43,5,3,0,0,0,0,0,0,0,0,2,49.7,0,1,818
1,0,1,2017,8,21,27,0,1,2,1.0,0,0,135,6,3,0,0,0,3,6,1,0,0,2,158.5,0,1,818
1,0,130,2017,8,21,25,0,3,2,0.0,0,0,43,6,3,0,0,0,6,6,1,0,0,2,155.0,1,0,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,0,0,0,3,48.0,0,0,818
1,0,107,2017,8,21,21,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,52.85,0,1,818
1,0,16,2017,8,21,25,0,3,2,1.0,0,0,75,6,3,0,0,0,4,4,0,0,0,2,137.9,1,1,818
1,0,99,2017,8,21,21,2,5,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,0,0,82.86,0,0,818
1,0,203,2017,8,21,25,0,3,2,0.0,0,0,59,4,3,0,0,0,0,0,0,0,0,3,48.0,1,0,818
1,0,2,2017,8,22,28,1,0,2,0.0,0,0,59,3,3,0,0,0,0,0,0,0,0,2,92.0,1,1,819
1,0,203,2017,8,21,25,1,3,2,0.0,0,0,59,4,3,0,0,0,0,0,4,0,0,3,55.0,1,0,819
1,0,202,2017,8,21,24,1,4,2,0.0,0,0,59,4,3,0,0,0,3,3,1,0,0,3,48.0,0,0,819
1,0,203,2017,8,21,25,1,3,2,0.0,0,0,59,4,3,0,0,0,3,3,1,0,0,3,48.0,0,0,819
1,0,138,2017,8,21,22,2,5,2,0.0,0,2,59,5,3,0,0,0,0,0,0,0,0,0,70.95,0,0,819
1,0,203,2017,8,21,25,1,3,2,0.0,0,0,59,4,3,0,0,0,0,0,2,0,0,3,60.13,1,0,819
1,0,202,2017,8,21,24,1,4,1,0.0,0,0,59,4,3,0,0,0,0,2,2,0,0,3,65.2,1,0,819
1,0,307,2017,8,21,22,2,5,2,0.0,0,2,59,5,3,0,0,0,4,4,0,0,0,2,93.81,0,0,819
1,0,206,2017,8,20,20,3,6,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,52.85,0,0,819
1,0,307,2017,8,21,22,2,5,2,0.0,0,2,59,5,3,0,0,0,4,4,0,0,0,2,94.1,0,0,819
1,0,309,2017,8,21,25,1,3,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,0,40.95,0,0,819
1,0,164,2017,8,22,28,1,0,2,0.0,0,0,43,5,3,0,0,0,3,3,0,0,0,2,62.0,0,0,819
1,0,1,2017,8,21,27,1,1,2,0.0,0,0,25,6,3,0,0,0,0,3,0,0,0,2,101.5,1,2,819
1,0,14,2017,8,21,26,1,2,2,0.0,0,2,51,6,3,0,0,0,0,0,1,0,0,2,134.0,1,1,819
1,0,2,2017,8,21,24,1,4,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,86.4,0,0,819
1,0,129,2017,8,21,25,1,3,3,0.0,0,0,76,6,3,0,0,0,7,7,1,0,0,2,160.0,0,0,819
1,0,9,2017,8,21,27,1,1,2,0.0,0,0,43,3,1,0,0,0,0,0,0,0,0,2,102.0,1,1,819
1,0,274,2017,8,22,28,1,0,2,0.0,0,0,80,6,3,0,0,0,3,3,2,0,0,2,100.6,1,1,819
1,0,274,2017,8,22,28,1,0,1,0.0,0,0,80,6,3,0,0,0,3,3,2,0,0,2,93.6,0,1,819
1,0,39,2017,8,21,26,1,2,2,0.0,0,0,169,6,3,0,0,0,2,2,0,0,0,2,111.0,1,1,819
1,0,1,2017,6,22,2,0,2,2,0.0,0,0,169,6,3,1,0,0,0,0,0,0,0,2,103.0,1,1,825
1,0,196,2017,8,20,15,4,10,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,50.85,0,0,819
1,0,10,2017,8,22,28,1,0,3,1.0,0,2,169,6,3,0,0,0,7,7,0,0,0,2,178.2,0,1,819
1,0,61,2017,8,21,26,1,2,2,0.0,0,0,76,6,3,0,0,0,0,1,0,0,0,2,68.0,0,1,819
1,0,227,2017,8,21,22,2,5,2,0.0,0,0,59,6,3,0,0,0,0,0,0,0,0,2,76.5,0,0,819
1,0,38,2017,8,21,27,1,1,2,0.0,0,0,51,3,1,0,0,0,4,4,0,0,0,2,125.0,0,1,819
1,0,18,2017,8,21,25,1,3,2,0.0,0,0,75,6,3,0,0,0,0,4,0,0,0,2,122.0,0,1,819
1,0,38,2017,8,21,25,1,3,3,0.0,0,0,59,6,3,0,0,0,6,6,1,0,0,2,170.0,0,0,819
1,0,11,2017,8,21,25,1,3,2,0.0,0,0,124,6,3,0,0,0,7,7,1,0,0,2,190.0,0,1,819
1,0,0,2017,8,21,27,1,1,2,0.0,0,2,135,6,3,0,0,0,0,6,0,0,0,2,123.3,0,0,819
1,0,388,2017,8,21,25,1,3,2,0.0,0,3,34,4,3,0,0,0,4,8,1,0,0,3,0.0,0,2,819
1,0,319,2017,8,20,20,4,6,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,0,2,54.0,0,2,820
1,0,9,2017,8,21,27,2,1,1,1.0,0,2,169,6,3,0,0,0,4,4,0,0,0,2,140.98,0,1,820
1,0,203,2017,8,21,25,2,3,3,0.0,0,0,59,4,3,0,0,0,3,3,3,0,0,3,99.0,1,0,820
1,0,203,2017,8,21,25,2,3,2,0.0,0,0,59,4,3,0,0,0,0,0,2,0,0,3,56.2,0,0,820
1,0,203,2017,8,21,25,2,3,2,0.0,0,0,135,4,3,0,0,0,0,0,2,0,0,3,58.2,0,0,820
1,0,131,2017,8,21,23,2,5,2,0.0,0,2,59,3,1,0,0,0,2,2,1,0,0,2,131.63,0,0,820
1,0,203,2017,8,21,25,2,3,2,0.0,0,0,59,4,3,0,0,0,3,3,3,0,0,3,67.0,1,0,820
1,0,272,2017,8,21,26,2,2,2,0.0,0,0,76,3,1,0,0,0,0,0,2,0,0,2,92.1,0,1,820
1,0,128,2017,8,21,26,2,2,2,0.0,0,0,76,5,3,0,0,0,3,3,0,0,0,0,52.85,0,1,820
1,0,4,2017,8,22,29,1,0,1,0.0,0,0,135,2,0,0,0,0,0,4,0,0,0,2,45.0,0,0,820
1,0,151,2017,8,21,26,2,2,2,0.0,0,0,76,3,1,0,0,0,5,5,0,0,0,2,112.5,0,1,820
1,0,204,2017,8,20,20,4,6,2,0.0,0,2,101,5,3,0,0,0,0,0,0,0,0,0,68.95,0,0,820
1,0,211,2017,8,19,9,6,15,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,0,0,82.85,0,0,820
1,0,2,2017,8,22,28,2,0,2,0.0,0,2,169,6,3,0,0,0,4,4,0,0,0,2,159.0,1,0,820
1,0,0,2017,8,22,29,1,0,2,0.0,0,0,81,3,1,0,0,0,4,4,0,0,0,2,115.0,1,0,820
1,0,1,2017,8,22,28,2,0,2,0.0,0,0,51,6,3,0,0,0,4,4,0,0,0,2,127.0,1,2,820
1,0,5,2017,8,22,28,2,0,2,0.0,0,0,81,6,3,0,0,0,0,3,0,0,0,2,88.0,1,0,820
1,0,345,2017,8,21,26,2,2,3,0.0,0,0,59,6,3,0,0,0,6,6,0,0,0,2,92.4,0,1,820
1,0,40,2017,8,22,28,2,0,2,0.0,0,0,25,6,3,0,0,0,3,3,0,0,0,2,77.6,0,1,820
1,0,40,2017,8,22,28,2,0,2,0.0,0,0,25,6,3,0,0,0,3,3,0,0,0,2,75.6,0,0,820
1,0,40,2017,8,22,28,2,0,2,0.0,0,0,25,6,3,0,0,0,3,3,0,0,0,2,75.6,0,1,820
1,0,17,2017,8,22,29,1,0,2,0.0,0,0,135,3,1,0,0,0,0,3,1,0,0,2,62.0,1,0,820
1,0,337,2017,8,22,28,2,0,2,0.0,0,0,59,6,3,0,0,0,0,4,0,0,0,2,54.0,0,1,820
1,0,1,2017,8,22,29,1,0,2,0.0,0,0,25,6,3,0,0,0,0,0,0,0,0,2,81.0,0,2,820
1,1,258,2017,8,22,31,2,4,2,0.0,0,2,135,5,3,0,0,0,0,0,0,0,0,2,68.95,0,1,821
1,0,7,2017,8,22,29,1,1,2,0.0,0,0,56,6,3,0,0,0,0,3,0,0,0,2,90.0,0,1,821
1,0,123,2017,8,20,17,4,10,2,0.0,0,0,76,3,1,0,0,0,5,5,0,0,0,2,114.5,0,2,821
1,0,21,2017,8,22,28,2,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,0,2,142.0,0,3,821
1,0,201,2017,8,21,23,2,6,2,2.0,0,0,59,4,3,0,0,0,2,2,2,0,0,3,79.88,0,0,821
1,0,300,2017,8,21,23,2,6,2,0.0,0,0,59,4,3,0,0,0,0,0,1,0,99,3,62.81,0,0,821
1,0,345,2017,8,21,24,2,5,2,0.0,1,0,59,5,3,0,0,0,0,2,1,0,0,2,53.57,1,2,821
1,0,68,2017,8,20,17,4,10,1,0.0,0,0,15,3,1,0,0,0,5,5,1,0,0,1,120.0,0,2,821
1,0,77,2017,8,22,28,2,1,2,0.0,0,2,135,6,3,0,0,0,4,4,0,0,0,2,147.0,0,0,821
1,0,1,2017,8,22,30,0,1,1,0.0,0,0,135,5,3,0,0,0,0,0,0,0,0,2,72.0,0,0,821
1,0,1,2017,8,22,30,0,1,2,0.0,0,0,135,6,3,0,0,0,0,2,0,0,0,2,81.0,0,1,821
1,0,270,2017,8,21,24,2,5,2,0.0,0,0,76,6,3,0,0,0,0,0,7,0,0,3,83.5,0,1,821
1,0,116,2017,8,22,28,2,1,2,0.0,0,0,29,6,3,0,0,0,3,3,0,0,0,2,107.0,1,2,821
1,0,65,2017,8,22,28,2,1,2,0.0,0,0,51,3,1,0,0,0,3,3,0,0,0,2,95.0,0,2,821
1,0,4,2017,8,22,28,2,1,2,0.0,0,0,39,6,3,0,0,0,0,4,0,0,0,2,90.0,0,2,821
1,0,32,2017,8,21,27,2,2,2,2.0,0,0,169,3,1,0,0,0,6,6,0,0,0,2,165.0,0,1,821
1,0,338,2017,8,21,24,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,2,54.0,0,0,821
1,0,116,2017,8,21,27,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,1,0,0,2,40.95,0,0,821
1,0,112,2017,8,22,28,2,1,2,0.0,0,0,169,6,3,0,0,0,4,4,0,0,0,2,117.0,0,1,821
1,0,1,2017,8,22,28,2,1,2,0.0,0,2,135,6,3,0,0,0,0,4,0,0,0,2,109.8,0,1,821
1,0,36,2017,8,22,28,2,1,2,0.0,0,0,54,3,1,0,0,0,5,5,0,0,0,2,142.0,1,2,821
1,0,5,2017,8,22,29,1,1,2,0.0,0,0,37,6,3,0,0,0,0,0,0,0,0,2,81.0,0,1,821
1,0,184,2017,8,20,18,4,10,2,0.0,0,2,15,5,3,0,0,0,0,2,1,0,0,2,85.7,0,1,822
1,0,352,2017,8,21,25,2,5,2,0.0,0,0,59,6,3,0,0,0,0,3,4,0,0,3,67.5,0,3,822
1,0,203,2017,8,21,25,2,5,2,0.0,0,0,59,4,3,0,0,0,0,0,1,0,0,3,59.71,0,0,822
1,0,314,2017,8,21,22,3,7,2,0.0,0,2,59,5,3,0,0,0,0,0,0,0,0,0,84.7,0,0,822
1,0,337,2017,8,21,25,2,5,2,0.0,0,2,59,5,3,0,0,0,0,0,0,0,0,0,84.7,0,0,822
1,0,310,2017,8,20,18,4,10,2,0.0,0,0,59,5,3,0,0,0,3,4,1,0,0,0,80.4,0,0,822
1,0,192,2017,8,20,18,4,10,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,70.4,0,0,822
1,0,309,2017,8,21,25,2,5,2,0.0,1,0,59,5,3,0,0,0,0,3,2,0,0,0,68.7,0,2,822
1,0,309,2017,8,21,25,2,5,2,1.0,0,0,76,5,3,0,0,0,0,3,2,0,0,0,82.88,0,0,822
1,0,309,2017,8,21,25,2,5,2,1.0,0,0,59,5,3,0,0,0,0,3,2,0,0,0,80.88,0,0,822
1,0,305,2017,8,21,25,2,5,2,0.0,0,0,76,6,3,0,0,0,0,0,1,0,0,3,54.0,0,1,822
1,0,301,2017,8,21,25,2,5,2,0.0,1,0,76,5,3,0,0,0,0,0,2,0,0,0,56.7,0,0,822
1,0,303,2017,8,21,25,2,5,2,0.0,1,0,59,5,3,0,0,0,0,0,0,0,0,0,56.7,0,0,822
1,0,306,2017,8,21,25,2,5,2,0.0,0,2,59,6,3,0,0,0,0,0,0,0,0,2,84.23,0,1,822
1,0,314,2017,8,21,22,3,7,2,0.0,0,2,59,5,3,0,0,0,3,3,0,0,0,0,98.2,0,0,822
1,0,4,2017,8,22,29,1,2,3,1.0,0,0,81,6,3,0,0,0,7,7,0,0,0,2,144.0,0,0,822
1,0,1,2017,8,22,31,0,1,2,0.0,0,0,39,3,1,0,0,0,4,4,0,0,0,2,115.0,0,2,822
1,0,34,2017,8,22,29,1,2,2,0.0,0,0,56,6,3,0,0,0,4,4,0,0,0,2,103.0,1,1,822
1,0,154,2017,8,22,28,2,2,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,92.0,1,2,822
1,0,280,2017,8,21,25,2,5,2,0.0,0,0,76,6,3,0,0,0,0,0,0,0,0,2,80.1,0,1,822
1,0,139,2017,8,22,29,1,2,2,0.0,0,1,59,5,3,0,0,0,4,4,1,0,0,2,128.7,0,0,822
1,0,203,2017,8,21,25,2,5,2,1.0,0,0,59,4,3,0,0,0,2,2,2,0,0,3,81.71,1,0,822
1,0,203,2017,8,21,25,2,5,2,2.0,0,0,59,4,3,0,0,0,0,2,5,0,0,3,106.0,1,0,822
1,0,14,2017,8,22,31,0,1,1,0.0,0,0,135,5,3,0,0,0,0,3,2,0,0,2,45.0,0,0,822
1,0,1,2017,8,22,31,0,1,1,0.0,0,0,135,2,0,0,0,0,0,2,0,0,0,2,75.0,0,0,822
1,0,1,2017,8,22,31,0,1,1,0.0,0,0,135,2,0,0,0,0,0,0,0,0,0,2,75.0,0,0,822
1,0,170,2017,8,22,28,2,2,1,0.0,0,0,135,5,3,0,0,0,0,0,1,0,0,2,55.5,0,1,822
1,0,174,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,63.0,0,0,822
1,0,330,2017,8,20,18,4,10,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,0,58.7,0,0,822
1,0,120,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,56.7,0,0,822
1,0,202,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,64.5,0,1,822
1,0,124,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,56.7,0,0,822
1,0,207,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,63.0,0,0,822
1,0,0,2017,8,22,29,1,2,2,0.0,0,0,34,6,3,0,0,0,6,6,0,0,0,2,120.0,0,1,822
1,0,95,2017,8,22,28,2,2,2,0.0,0,0,59,5,3,0,0,0,4,4,0,0,0,2,92.0,0,0,822
1,0,172,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,63.0,0,0,822
1,0,353,2017,8,21,25,2,5,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,68.0,0,0,822
1,0,117,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,56.7,0,1,822
1,0,164,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,58.7,0,1,822
1,0,138,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,1,0,0,2,56.7,0,1,822
1,0,1,2017,8,22,30,0,2,2,0.0,0,0,135,6,3,0,0,0,0,1,0,0,0,2,90.0,0,1,822
1,0,203,2017,8,21,25,2,5,2,0.0,0,0,59,4,3,0,0,0,0,0,1,0,0,3,59.71,1,0,822
1,0,138,2017,8,22,28,2,2,1,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,49.95,0,1,822
1,0,352,2017,8,21,25,2,5,2,0.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,66.0,0,0,822
1,0,42,2017,8,22,30,0,2,2,0.0,0,0,6,6,3,0,0,0,4,4,0,0,0,2,98.4,1,0,822
1,0,167,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,1,0,0,2,56.7,0,0,822
1,0,3,2017,8,22,31,0,1,2,0.0,0,0,56,6,3,0,0,0,0,0,0,0,0,2,88.0,1,1,822
1,0,135,2017,8,21,26,2,4,2,2.0,0,0,59,3,1,0,0,0,2,2,4,0,0,2,96.0,0,1,822
1,0,203,2017,8,21,25,2,5,2,0.0,0,0,59,4,3,0,0,0,0,0,1,0,0,3,66.71,0,0,822
1,0,352,2017,8,21,25,2,5,2,1.0,0,0,59,5,3,0,0,0,0,0,0,0,0,2,84.21,0,0,822
1,0,353,2017,8,21,25,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,2,80.0,0,0,822
1,0,199,2017,8,22,28,2,2,3,0.0,0,0,34,5,3,0,0,0,0,3,1,0,0,2,92.55,0,1,822
1,0,159,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,0,0,0,2,58.2,0,0,822
1,0,73,2017,8,22,30,0,2,2,0.0,0,0,128,6,3,0,0,0,3,3,0,0,0,2,100.0,0,1,822
1,0,212,2017,8,22,28,2,2,2,0.0,0,0,34,5,3,0,0,0,0,0,1,0,0,2,56.7,0,1,822
1,0,333,2017,8,21,26,2,5,2,0.0,0,0,34,3,1,0,0,0,3,3,0,0,0,2,70.46,0,0,823
1,0,124,2017,8,21,22,3,8,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,0,0,70.4,0,0,823
1,0,44,2017,8,22,29,1,3,1,0.0,0,0,59,6,3,0,0,0,3,3,1,0,0,3,113.0,0,0,823
1,0,44,2017,8,22,29,1,3,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,0,3,113.0,0,0,823
1,0,34,2017,8,22,28,2,3,1,0.0,0,2,140,6,3,0,0,0,6,6,0,0,0,2,182.4,0,2,823
1,0,71,2017,8,21,26,2,5,2,0.0,0,0,59,5,3,0,0,0,0,3,0,0,0,0,69.56,0,0,823
1,0,39,2017,8,22,28,2,3,2,0.0,0,2,59,3,1,0,0,0,4,4,1,0,0,2,156.8,1,0,823
1,0,79,2017,8,21,26,2,5,2,0.0,0,0,76,3,1,0,0,0,5,5,0,0,0,2,127.0,0,0,823
1,0,40,2017,8,22,28,2,3,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,0,2,120.4,1,2,823
1,0,61,2017,8,22,29,1,3,2,0.0,0,0,34,6,3,0,0,0,3,3,0,0,0,2,106.2,1,1,823
1,0,5,2017,6,22,1,0,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,0,2,67.5,0,0,823
1,0,1,2017,6,22,1,0,1,1,0.0,0,0,135,6,3,0,0,0,0,3,0,0,0,2,82.0,1,1,823
1,0,2,2017,6,22,1,0,1,2,0.0,0,0,51,3,1,0,0,0,4,4,0,0,0,2,115.0,0,0,823
1,0,1,2017,8,22,31,0,2,2,0.0,0,0,15,6,3,0,0,0,4,5,0,0,0,2,127.0,0,1,823
1,0,10,2017,8,22,29,1,3,2,0.0,0,2,51,6,3,0,0,0,3,3,0,0,0,2,129.5,0,1,823
